PointOfSale;Product;Date;Stock
121017;18140400000038;2019-06-29;1
121017;18140400000038;2019-06-30;1
121017;18140400000038;2019-07-01;1
121017;18140400000038;2019-07-02;1
121017;18140400000038;2019-07-04;1
121017;18140400000038;2019-07-05;1
121017;18140400000038;2019-07-06;1
121017;18140400000038;2019-07-07;1
121017;18140400000038;2019-07-08;1
121017;18140400000038;2019-07-09;1
121017;18140400000038;2019-07-10;1
121017;18140400000038;2019-07-11;1
121017;18140400000038;2019-07-12;1
121017;18140400000038;2019-07-13;1
121017;18140400000038;2019-07-14;1
121017;18140400000038;2019-07-15;1
121017;18140400000038;2019-07-16;1
121017;18140400000038;2019-07-17;1
121017;18140400000038;2019-07-18;1
121017;18140400000038;2019-07-19;1
121017;18140400000038;2019-07-20;1
121017;18140400000038;2019-07-21;1
121017;18140400000038;2019-07-22;1
121017;18140400000038;2019-06-01;1
121017;18140400000038;2019-06-02;1
121017;18140400000038;2019-06-03;1
121017;18140400000038;2019-06-04;1
121017;18140400000038;2019-06-05;1
121017;18140400000038;2019-06-06;1
121017;18140400000038;2019-06-07;1
121017;18140400000038;2019-06-08;1
121017;18140400000038;2019-06-09;1
121017;18140400000038;2019-06-10;1
121017;18140400000038;2019-06-11;1
121017;18140400000038;2019-06-12;1
121017;18140400000038;2019-06-13;1
121017;18140400000038;2019-06-14;1
121017;18140400000038;2019-06-15;1
121017;18140400000038;2019-06-16;1
121017;18140400000038;2019-06-17;1
121017;18140400000038;2019-06-18;1
121017;18140400000038;2019-06-19;1
121017;18140400000038;2019-06-20;1
121017;18140400000038;2019-06-21;1
121017;18140400000038;2019-06-22;1
121017;18140400000038;2019-06-23;1
121017;18140400000038;2019-06-24;1
121017;18140400000038;2019-06-25;1
121017;18140400000038;2019-06-26;1
121017;18140400000038;2019-06-27;1
121017;18140400304372;2019-08-17;1
121017;18140400304372;2019-08-18;1
121017;18140400304372;2019-08-19;1
121017;18140400304372;2019-08-20;1
121017;18140400304372;2019-08-21;1
121017;18140400304372;2019-08-22;1
121017;18140400304372;2019-07-27;1
121017;18140400304372;2019-07-28;1
121017;18140400304372;2019-07-29;1
121017;18140400304372;2019-07-30;1
121017;18140400304372;2019-07-31;1
121017;18140400304372;2019-08-01;1
121017;18140400304372;2019-08-02;1
121017;18140400304372;2019-08-03;1
121017;18140400304372;2019-08-04;1
121017;18140400304372;2019-08-05;1
121017;18140400304372;2019-08-06;1
121017;18140400304372;2019-08-07;1
121017;18140400304372;2019-08-08;1
121017;18140400304372;2019-08-09;1
121017;18140400304372;2019-08-10;1
121017;18140400304372;2019-08-11;1
121017;18140400304372;2019-08-12;1
121017;18140400304372;2019-08-13;1
121017;18140400304372;2019-08-14;1
121017;18140400304372;2019-08-15;1
121017;18140400304372;2019-08-16;1
121017;18140400304372;2019-07-23;1
121017;18140400304372;2019-07-24;1
121017;18140400304372;2019-07-25;1
121017;18140400304372;2019-07-26;1
121017;18140400304372;2019-07-22;1
121017;18140400304374;2019-07-03;3
121017;18140400304374;2019-08-17;1
121017;18140400304374;2019-08-18;1
121017;18140400304374;2019-08-19;1
121017;18140400304374;2019-08-20;1
121017;18140400304374;2019-08-21;1
121017;18140400304374;2019-08-22;1
121017;18140400304374;2019-07-27;1
121017;18140400304374;2019-07-28;1
121017;18140400304374;2019-07-29;1
121017;18140400304374;2019-07-30;1
121017;18140400304374;2019-07-31;1
121017;18140400304374;2019-08-01;1
121017;18140400304374;2019-08-02;1
121017;18140400304374;2019-08-03;1
121017;18140400304374;2019-08-04;1
121017;18140400304374;2019-08-05;1
121017;18140400304374;2019-08-06;1
121017;18140400304374;2019-08-07;1
121017;18140400304374;2019-08-08;1
121017;18140400304374;2019-08-09;1
121017;18140400304374;2019-08-10;1
121017;18140400304374;2019-08-11;1
121017;18140400304374;2019-08-12;1
121017;18140400304374;2019-08-13;1
121017;18140400304374;2019-08-14;1
121017;18140400304374;2019-08-15;1
121017;18140400304374;2019-08-16;1
121017;18140400304374;2019-07-23;1
121017;18140400304374;2019-07-24;1
121017;18140400304374;2019-07-25;1
121017;18140400304374;2019-07-26;1
121017;18140400304374;2019-06-28;3
121017;18140400304374;2019-06-29;3
121017;18140400304374;2019-06-30;3
121017;18140400304374;2019-07-01;3
121017;18140400304374;2019-07-02;3
121017;18140400304374;2019-07-04;3
121017;18140400304374;2019-07-05;3
121017;18140400304374;2019-07-06;3
121017;18140400304374;2019-07-07;3
121017;18140400304374;2019-07-08;3
121017;18140400304374;2019-07-09;3
121017;18140400304374;2019-07-10;3
121017;18140400304374;2019-07-11;3
121017;18140400304374;2019-07-12;2
121017;18140400304374;2019-07-13;2
121017;18140400304374;2019-07-14;2
121017;18140400304374;2019-07-15;2
121017;18140400304374;2019-07-16;1
121017;18140400304374;2019-07-17;1
121017;18140400304374;2019-07-18;1
121017;18140400304374;2019-07-19;1
121017;18140400304374;2019-07-20;1
121017;18140400304374;2019-07-21;1
121017;18140400304374;2019-07-22;1
121017;18140400304374;2019-06-01;3
121017;18140400304374;2019-06-02;3
121017;18140400304374;2019-06-03;3
121017;18140400304374;2019-06-04;3
121017;18140400304374;2019-06-05;3
121017;18140400304374;2019-06-06;3
121017;18140400304374;2019-06-07;3
121017;18140400304374;2019-06-08;3
121017;18140400304374;2019-06-09;3
121017;18140400304374;2019-06-10;3
121017;18140400304374;2019-06-11;3
121017;18140400304374;2019-06-12;3
121017;18140400304374;2019-06-13;3
121017;18140400304374;2019-06-14;3
121017;18140400304374;2019-06-15;3
121017;18140400304374;2019-06-16;3
121017;18140400304374;2019-06-17;3
121017;18140400304374;2019-06-18;3
121017;18140400304374;2019-06-19;3
121017;18140400304374;2019-06-20;3
121017;18140400304374;2019-06-21;3
121017;18140400304374;2019-06-22;3
121017;18140400304374;2019-06-23;3
121017;18140400304374;2019-06-24;3
121017;18140400304374;2019-06-25;3
121017;18140400304374;2019-06-26;3
121017;18140400304374;2019-06-27;3
121017;18140400304378;2019-07-03;1
121017;18140400304378;2019-08-17;1
121017;18140400304378;2019-08-18;1
121017;18140400304378;2019-08-19;1
121017;18140400304378;2019-08-20;1
121017;18140400304378;2019-08-21;1
121017;18140400304378;2019-08-22;1
121017;18140400304378;2019-07-27;1
121017;18140400304378;2019-07-28;1
121017;18140400304378;2019-07-29;1
121017;18140400304378;2019-07-30;1
121017;18140400304378;2019-07-31;1
121017;18140400304378;2019-08-01;1
121017;18140400304378;2019-08-02;1
121017;18140400304378;2019-08-03;1
121017;18140400304378;2019-08-04;1
121017;18140400304378;2019-08-05;1
121017;18140400304378;2019-08-06;1
121017;18140400304378;2019-08-07;1
121017;18140400304378;2019-08-08;1
121017;18140400304378;2019-08-09;1
121017;18140400304378;2019-08-10;1
121017;18140400304378;2019-08-11;1
121017;18140400304378;2019-08-12;1
121017;18140400304378;2019-08-13;1
121017;18140400304378;2019-08-14;1
121017;18140400304378;2019-08-15;1
121017;18140400304378;2019-08-16;1
121017;18140400304378;2019-07-23;1
121017;18140400304378;2019-07-24;1
121017;18140400304378;2019-07-25;1
121017;18140400304378;2019-07-26;1
121017;18140400304378;2019-06-28;1
121017;18140400304378;2019-06-29;1
121017;18140400304378;2019-06-30;1
121017;18140400304378;2019-07-01;1
121017;18140400304378;2019-07-02;1
121017;18140400304378;2019-07-04;1
121017;18140400304378;2019-07-05;1
121017;18140400304378;2019-07-06;1
121017;18140400304378;2019-07-07;1
121017;18140400304378;2019-07-08;1
121017;18140400304378;2019-07-09;1
121017;18140400304378;2019-07-10;1
121017;18140400304378;2019-07-11;1
121017;18140400304378;2019-07-12;1
121017;18140400304378;2019-07-13;1
121017;18140400304378;2019-07-14;1
121017;18140400304378;2019-07-15;1
121017;18140400304378;2019-07-16;1
121017;18140400304378;2019-07-17;1
121017;18140400304378;2019-07-18;1
121017;18140400304378;2019-07-19;1
121017;18140400304378;2019-07-20;1
121017;18140400304378;2019-07-21;1
121017;18140400304378;2019-07-22;1
121017;18140400304378;2019-06-01;1
121017;18140400304378;2019-06-02;1
121017;18140400304378;2019-06-03;1
121017;18140400304378;2019-06-04;1
121017;18140400304378;2019-06-05;1
121017;18140400304378;2019-06-06;1
121017;18140400304378;2019-06-07;1
121017;18140400304378;2019-06-08;1
121017;18140400304378;2019-06-09;1
121017;18140400304378;2019-06-10;1
121017;18140400304378;2019-06-11;1
121017;18140400304378;2019-06-12;1
121017;18140400304378;2019-06-13;1
121017;18140400304378;2019-06-14;1
121017;18140400304378;2019-06-15;1
121017;18140400304378;2019-06-16;1
121017;18140400304378;2019-06-17;1
121017;18140400304378;2019-06-18;1
121017;18140400304378;2019-06-19;1
121017;18140400304378;2019-06-20;1
121017;18140400304378;2019-06-21;1
121017;18140400304378;2019-06-22;1
121017;18140400304378;2019-06-23;1
121017;18140400304378;2019-06-24;1
121017;18140400304378;2019-06-25;1
121017;18140400304378;2019-06-26;1
121017;18140400304378;2019-06-27;1
121017;18140400407374;2019-07-03;1
121017;18140400407374;2019-08-17;2
121017;18140400407374;2019-08-18;2
121017;18140400407374;2019-08-19;2
121017;18140400407374;2019-08-20;2
121017;18140400407374;2019-08-21;2
121017;18140400407374;2019-08-22;2
121017;18140400407374;2019-07-27;2
121017;18140400407374;2019-07-28;2
121017;18140400407374;2019-07-29;2
121017;18140400407374;2019-07-30;2
121017;18140400407374;2019-07-31;2
121017;18140400407374;2019-08-01;2
121017;18140400407374;2019-08-02;2
121017;18140400407374;2019-08-03;2
121017;18140400407374;2019-08-04;2
121017;18140400407374;2019-08-05;2
121017;18140400407374;2019-08-06;2
121017;18140400407374;2019-08-07;2
121017;18140400407374;2019-08-08;2
121017;18140400407374;2019-08-09;2
121017;18140400407374;2019-08-10;2
121017;18140400407374;2019-08-11;2
121017;18140400407374;2019-08-12;2
121017;18140400407374;2019-08-13;2
121017;18140400407374;2019-08-14;2
121017;18140400407374;2019-08-15;2
121017;18140400407374;2019-08-16;2
121017;18140400407374;2019-07-23;1
121017;18140400407374;2019-07-24;1
121017;18140400407374;2019-07-25;1
121017;18140400407374;2019-07-26;1
121017;18140400407374;2019-06-28;1
121017;18140400407374;2019-06-29;1
121017;18140400407374;2019-06-30;1
121017;18140400407374;2019-07-01;1
121017;18140400407374;2019-07-02;1
121017;18140400407374;2019-07-04;1
121017;18140400407374;2019-07-05;1
121017;18140400407374;2019-07-06;1
121017;18140400407374;2019-07-07;1
121017;18140400407374;2019-07-08;1
121017;18140400407374;2019-07-09;1
121017;18140400407374;2019-07-10;1
121017;18140400407374;2019-07-11;1
121017;18140400407374;2019-07-12;1
121017;18140400407374;2019-07-13;1
121017;18140400407374;2019-07-14;1
121017;18140400407374;2019-07-15;1
121017;18140400407374;2019-07-16;1
121017;18140400407374;2019-07-17;1
121017;18140400407374;2019-07-18;1
121017;18140400407374;2019-07-19;1
121017;18140400407374;2019-07-20;1
121017;18140400407374;2019-07-21;1
121017;18140400407374;2019-07-22;1
121017;18140400407374;2019-06-01;1
121017;18140400407374;2019-06-02;1
121017;18140400407374;2019-06-03;1
121017;18140400407374;2019-06-04;1
121017;18140400407374;2019-06-05;1
121017;18140400407374;2019-06-06;1
121017;18140400407374;2019-06-07;1
121017;18140400407374;2019-06-08;1
121017;18140400407374;2019-06-09;1
121017;18140400407374;2019-06-10;1
121017;18140400407374;2019-06-11;1
121017;18140400407374;2019-06-12;1
121017;18140400407374;2019-06-13;1
121017;18140400407374;2019-06-14;1
121017;18140400407374;2019-06-15;1
121017;18140400407374;2019-06-16;1
121017;18140400407374;2019-06-17;1
121017;18140400407374;2019-06-18;1
121017;18140400407374;2019-06-19;1
121017;18140400407374;2019-06-20;1
121017;18140400407374;2019-06-21;1
121017;18140400407374;2019-06-22;1
121017;18140400407374;2019-06-23;1
121017;18140400407374;2019-06-24;1
121017;18140400407374;2019-06-25;1
121017;18140400407374;2019-06-26;1
121017;18140400407374;2019-06-27;1
121017;18140750500798;2019-08-17;1
121017;18140750500798;2019-08-18;1
121017;18140750500798;2019-08-19;1
121017;18140750500798;2019-08-20;1
121017;18140750500798;2019-08-21;1
121017;18140750500798;2019-08-22;1
121017;18140750500798;2019-07-27;1
121017;18140750500798;2019-07-28;1
121017;18140750500798;2019-07-29;1
121017;18140750500798;2019-07-30;1
121017;18140750500798;2019-07-31;1
121017;18140750500798;2019-08-01;1
121017;18140750500798;2019-08-02;1
121017;18140750500798;2019-08-03;1
121017;18140750500798;2019-08-04;1
121017;18140750500798;2019-08-05;1
121017;18140750500798;2019-08-06;1
121017;18140750500798;2019-08-07;1
121017;18140750500798;2019-08-08;1
121017;18140750500798;2019-08-09;1
121017;18140750500798;2019-08-10;1
121017;18140750500798;2019-08-11;1
121017;18140750500798;2019-08-12;1
121017;18140750500798;2019-08-13;1
121017;18140750500798;2019-08-14;1
121017;18140750500798;2019-08-15;1
121017;18140750500798;2019-08-16;1
121017;18140750500798;2019-07-23;1
121017;18140750500798;2019-07-24;1
121017;18140750500798;2019-07-25;1
121017;18140750500798;2019-07-26;1
121017;18140750500798;2019-07-09;1
121017;18140750500798;2019-07-10;1
121017;18140750500798;2019-07-11;1
121017;18140750500798;2019-07-12;1
121017;18140750500798;2019-07-13;1
121017;18140750500798;2019-07-14;1
121017;18140750500798;2019-07-15;1
121017;18140750500798;2019-07-16;1
121017;18140750500798;2019-07-17;1
121017;18140750500798;2019-07-18;1
121017;18140750500798;2019-07-19;1
121017;18140750500798;2019-07-20;1
121017;18140750500798;2019-07-21;1
121017;18140750500798;2019-07-22;1
121017;18140950500034;2019-06-28;1
121017;18140950500034;2019-06-29;1
121017;18140950500034;2019-06-30;1
121017;18140950500034;2019-07-01;1
121017;18140950500034;2019-07-02;1
121017;18140950500034;2019-06-01;1
121017;18140950500034;2019-06-02;1
121017;18140950500034;2019-06-03;1
121017;18140950500034;2019-06-04;1
121017;18140950500034;2019-06-05;1
121017;18140950500034;2019-06-06;1
121017;18140950500034;2019-06-07;1
121017;18140950500034;2019-06-08;1
121017;18140950500034;2019-06-09;1
121017;18140950500034;2019-06-10;1
121017;18140950500034;2019-06-11;1
121017;18140950500034;2019-06-12;1
121017;18140950500034;2019-06-13;1
121017;18140950500034;2019-06-14;1
121017;18140950500034;2019-06-15;1
121017;18140950500034;2019-06-16;1
121017;18140950500034;2019-06-17;1
121017;18140950500034;2019-06-18;1
121017;18140950500034;2019-06-19;1
121017;18140950500034;2019-06-20;1
121017;18140950500034;2019-06-21;1
121017;18140950500034;2019-06-22;1
121017;18140950500034;2019-06-23;1
121017;18140950500034;2019-06-24;1
121017;18140950500034;2019-06-25;1
121017;18140950500034;2019-06-26;1
121017;18140950500034;2019-06-27;1
121017;18140950500036;2019-08-17;1
121017;18140950500036;2019-08-18;1
121017;18140950500036;2019-08-19;1
121017;18140950500036;2019-08-20;1
121017;18140950500036;2019-08-21;1
121017;18140950500036;2019-08-22;1
121017;18140950500036;2019-07-31;4
121017;18140950500036;2019-08-01;6
121017;18140950500036;2019-08-02;6
121017;18140950500036;2019-08-03;6
121017;18140950500036;2019-08-04;6
121017;18140950500036;2019-08-05;6
121017;18140950500036;2019-08-06;6
121017;18140950500036;2019-08-07;6
121017;18140950500036;2019-08-08;6
121017;18140950500036;2019-08-09;6
121017;18140950500036;2019-08-10;6
121017;18140950500036;2019-08-11;6
121017;18140950500036;2019-08-12;6
121017;18140950500036;2019-08-13;1
121017;18140950500036;2019-08-14;1
121017;18140950500036;2019-08-15;1
121017;18140950500036;2019-08-16;1
121017;18140950500038;2019-07-31;1
121017;18140950500038;2019-08-01;2
121017;18140950500038;2019-08-02;3
121017;18140950500038;2019-08-03;3
121017;18140950500038;2019-08-04;3
121017;18140950500038;2019-08-05;3
121017;18140950500038;2019-08-06;3
121017;18140950500038;2019-08-07;3
121017;18140950500038;2019-08-08;3
121017;18140950500038;2019-08-09;3
121017;18140950500038;2019-08-10;3
121017;18140950500038;2019-08-11;3
121017;18140950500038;2019-08-12;3
121017;18140950901052;2019-08-17;1
121017;18140950901052;2019-08-18;1
121017;18140950901052;2019-08-19;1
121017;18140950901052;2019-08-20;1
121017;18140950901052;2019-08-21;1
121017;18140950901052;2019-08-22;1
121017;18140950901052;2019-08-01;6
121017;18140950901052;2019-08-02;6
121017;18140950901052;2019-08-03;6
121017;18140950901052;2019-08-04;6
121017;18140950901052;2019-08-05;6
121017;18140950901052;2019-08-06;6
121017;18140950901052;2019-08-07;6
121017;18140950901052;2019-08-08;6
121017;18140950901052;2019-08-09;6
121017;18140950901052;2019-08-10;6
121017;18140950901052;2019-08-11;6
121017;18140950901052;2019-08-12;6
121017;18140950901052;2019-08-13;1
121017;18140950901052;2019-08-14;1
121017;18140950901052;2019-08-15;1
121017;18140950901052;2019-08-16;1
121017;18140950901054;2019-08-17;1
121017;18140950901054;2019-08-18;1
121017;18140950901054;2019-08-19;1
121017;18140950901054;2019-08-20;1
121017;18140950901054;2019-08-21;1
121017;18140950901054;2019-08-22;1
121017;18140950901054;2019-08-01;3
121017;18140950901054;2019-08-02;4
121017;18140950901054;2019-08-03;4
121017;18140950901054;2019-08-04;4
121017;18140950901054;2019-08-05;4
121017;18140950901054;2019-08-06;4
121017;18140950901054;2019-08-07;4
121017;18140950901054;2019-08-08;4
121017;18140950901054;2019-08-09;4
121017;18140950901054;2019-08-10;4
121017;18140950901054;2019-08-11;4
121017;18140950901054;2019-08-12;4
121017;18140950901054;2019-08-13;1
121017;18140950901054;2019-08-14;1
121017;18140950901054;2019-08-15;1
121017;18140950901054;2019-08-16;1
121017;18140950901056;2019-08-17;17
121017;18140950901056;2019-08-18;17
121017;18140950901056;2019-08-19;17
121017;18140950901056;2019-08-20;17
121017;18140950901056;2019-08-21;17
121017;18140950901056;2019-08-22;17
121017;18140950901056;2019-08-01;18
121017;18140950901056;2019-08-02;22
121017;18140950901056;2019-08-03;22
121017;18140950901056;2019-08-04;22
121017;18140950901056;2019-08-05;22
121017;18140950901056;2019-08-06;22
121017;18140950901056;2019-08-07;22
121017;18140950901056;2019-08-08;22
121017;18140950901056;2019-08-09;22
121017;18140950901056;2019-08-10;22
121017;18140950901056;2019-08-11;22
121017;18140950901056;2019-08-12;22
121017;18140950901056;2019-08-13;17
121017;18140950901056;2019-08-14;17
121017;18140950901056;2019-08-15;17
121017;18140950901056;2019-08-16;17
121017;18140950901058;2019-08-17;12
121017;18140950901058;2019-08-18;12
121017;18140950901058;2019-08-19;12
121017;18140950901058;2019-08-20;12
121017;18140950901058;2019-08-21;12
121017;18140950901058;2019-08-22;12
121017;18140950901058;2019-08-01;4
121017;18140950901058;2019-08-02;15
121017;18140950901058;2019-08-03;15
121017;18140950901058;2019-08-04;15
121017;18140950901058;2019-08-05;15
121017;18140950901058;2019-08-06;15
121017;18140950901058;2019-08-07;15
121017;18140950901058;2019-08-08;15
121017;18140950901058;2019-08-09;15
121017;18140950901058;2019-08-10;15
121017;18140950901058;2019-08-11;15
121017;18140950901058;2019-08-12;15
121017;18140950901058;2019-08-13;12
121017;18140950901058;2019-08-14;12
121017;18140950901058;2019-08-15;12
121017;18140950901058;2019-08-16;12
121017;18140951302504;2019-07-30;3
121017;18140951302504;2019-07-31;3
121017;18140951302504;2019-08-01;3
121017;18140951302504;2019-08-02;3
121017;18140951302504;2019-08-03;3
121017;18140951302504;2019-08-04;3
121017;18140951302504;2019-08-05;3
121017;18140951302504;2019-08-06;3
121017;18140951302504;2019-08-07;3
121017;18140951302504;2019-08-08;3
121017;18140951302504;2019-08-09;3
121017;18140951302504;2019-08-10;3
121017;18140951302504;2019-08-11;3
121017;18140951302504;2019-08-12;3
121017;18140951302506;2019-07-03;1
121017;18140951302506;2019-06-28;1
121017;18140951302506;2019-06-29;1
121017;18140951302506;2019-06-30;1
121017;18140951302506;2019-07-01;1
121017;18140951302506;2019-07-02;1
121017;18140951302506;2019-07-04;1
121017;18140951302506;2019-07-05;1
121017;18140951302506;2019-07-06;1
121017;18140951302506;2019-07-07;1
121017;18140951302506;2019-06-01;1
121017;18140951302506;2019-06-02;1
121017;18140951302506;2019-06-03;1
121017;18140951302506;2019-06-04;1
121017;18140951302506;2019-06-05;1
121017;18140951302506;2019-06-06;1
121017;18140951302506;2019-06-07;1
121017;18140951302506;2019-06-08;1
121017;18140951302506;2019-06-09;1
121017;18140951302506;2019-06-10;1
121017;18140951302506;2019-06-11;1
121017;18140951302506;2019-06-12;1
121017;18140951302506;2019-06-13;1
121017;18140951302506;2019-06-14;1
121017;18140951302506;2019-06-15;1
121017;18140951302506;2019-06-16;1
121017;18140951302506;2019-06-17;1
121017;18140951302506;2019-06-18;1
121017;18140951302506;2019-06-19;1
121017;18140951302506;2019-06-20;1
121017;18140951302506;2019-06-21;1
121017;18140951302506;2019-06-22;1
121017;18140951302506;2019-06-23;1
121017;18140951302506;2019-06-24;1
121017;18140951302506;2019-06-25;1
121017;18140951302506;2019-06-26;1
121017;18140951302506;2019-06-27;1
121017;18140951603442;2019-07-30;1
121017;18140951603442;2019-07-31;3
121017;18140951603442;2019-08-01;4
121017;18140951603442;2019-08-02;4
121017;18140951603442;2019-08-03;4
121017;18140951603442;2019-08-04;4
121017;18140951603442;2019-08-05;4
121017;18140951603442;2019-08-06;4
121017;18140951603442;2019-08-07;4
121017;18140951603442;2019-08-08;4
121017;18140951603442;2019-08-09;4
121017;18140951603442;2019-08-10;4
121017;18140951603442;2019-08-11;4
121017;18140951603442;2019-08-12;4
121017;18140951603444;2019-08-17;1
121017;18140951603444;2019-08-18;1
121017;18140951603444;2019-08-19;1
121017;18140951603444;2019-08-20;1
121017;18140951603444;2019-08-21;1
121017;18140951603444;2019-08-22;1
121017;18140951603444;2019-07-30;1
121017;18140951603444;2019-07-31;2
121017;18140951603444;2019-08-01;4
121017;18140951603444;2019-08-02;5
121017;18140951603444;2019-08-03;5
121017;18140951603444;2019-08-04;5
121017;18140951603444;2019-08-05;5
121017;18140951603444;2019-08-06;5
121017;18140951603444;2019-08-07;5
121017;18140951603444;2019-08-08;5
121017;18140951603444;2019-08-09;5
121017;18140951603444;2019-08-10;5
121017;18140951603444;2019-08-11;5
121017;18140951603444;2019-08-12;5
121017;18140951603444;2019-08-13;1
121017;18140951603444;2019-08-14;1
121017;18140951603444;2019-08-15;1
121017;18140951603444;2019-08-16;1
121017;18140951603446;2019-07-30;1
121017;18140951603446;2019-07-31;1
121017;18140951603446;2019-08-01;1
121017;18140951603446;2019-08-02;1
121017;18140951603446;2019-08-03;1
121017;18140951603446;2019-08-04;1
121017;18140951603446;2019-08-05;1
121017;18140951603446;2019-08-06;1
121017;18140951603446;2019-08-07;1
121017;18140951603446;2019-08-08;1
121017;18140951603446;2019-08-09;1
121017;18140951603446;2019-08-10;1
121017;18140951603446;2019-08-11;1
121017;18140951603446;2019-08-12;1
121017;18140951603448;2019-07-31;1
121017;18140951603448;2019-08-01;1
121017;18140951603448;2019-08-02;1
121017;18140951603448;2019-08-03;1
121017;18140951603448;2019-08-04;1
121017;18140951603448;2019-08-05;1
121017;18140951603448;2019-08-06;1
121017;18140951603448;2019-08-07;1
121017;18140951603448;2019-08-08;1
121017;18140951603448;2019-08-09;1
121017;18140951603448;2019-08-10;1
121017;18140951603448;2019-08-11;1
121017;18140951603448;2019-08-12;1
121017;18141400400104;2019-07-03;2
121017;18141400400104;2019-08-17;2
121017;18141400400104;2019-08-18;2
121017;18141400400104;2019-08-19;2
121017;18141400400104;2019-08-20;2
121017;18141400400104;2019-08-21;2
121017;18141400400104;2019-08-22;2
121017;18141400400104;2019-07-27;2
121017;18141400400104;2019-07-28;2
121017;18141400400104;2019-07-29;2
121017;18141400400104;2019-07-30;2
121017;18141400400104;2019-07-31;2
121017;18141400400104;2019-08-01;2
121017;18141400400104;2019-08-02;2
121017;18141400400104;2019-08-03;2
121017;18141400400104;2019-08-04;2
121017;18141400400104;2019-08-05;2
121017;18141400400104;2019-08-06;2
121017;18141400400104;2019-08-07;2
121017;18141400400104;2019-08-08;2
121017;18141400400104;2019-08-09;2
121017;18141400400104;2019-08-10;2
121017;18141400400104;2019-08-11;2
121017;18141400400104;2019-08-12;2
121017;18141400400104;2019-08-13;2
121017;18141400400104;2019-08-14;2
121017;18141400400104;2019-08-15;2
121017;18141400400104;2019-08-16;2
121017;18141400400104;2019-07-23;2
121017;18141400400104;2019-07-24;2
121017;18141400400104;2019-07-25;2
121017;18141400400104;2019-07-26;2
121017;18141400400104;2019-06-28;2
121017;18141400400104;2019-06-29;2
121017;18141400400104;2019-06-30;2
121017;18141400400104;2019-07-01;2
121017;18141400400104;2019-07-02;2
121017;18141400400104;2019-07-04;2
121017;18141400400104;2019-07-05;2
121017;18141400400104;2019-07-06;2
121017;18141400400104;2019-07-07;2
121017;18141400400104;2019-07-08;2
121017;18141400400104;2019-07-09;2
121017;18141400400104;2019-07-10;2
121017;18141400400104;2019-07-11;2
121017;18141400400104;2019-07-12;2
121017;18141400400104;2019-07-13;2
121017;18141400400104;2019-07-14;2
121017;18141400400104;2019-07-15;2
121017;18141400400104;2019-07-16;2
121017;18141400400104;2019-07-17;2
121017;18141400400104;2019-07-18;2
121017;18141400400104;2019-07-19;2
121017;18141400400104;2019-07-20;2
121017;18141400400104;2019-07-21;2
121017;18141400400104;2019-07-22;2
121017;18141400400104;2019-06-01;1
121017;18141400400104;2019-06-02;1
121017;18141400400104;2019-06-03;1
121017;18141400400104;2019-06-04;1
121017;18141400400104;2019-06-05;1
121017;18141400400104;2019-06-06;1
121017;18141400400104;2019-06-07;1
121017;18141400400104;2019-06-08;1
121017;18141400400104;2019-06-09;1
121017;18141400400104;2019-06-10;1
121017;18141400400104;2019-06-11;1
121017;18141400400104;2019-06-12;1
121017;18141400400104;2019-06-13;1
121017;18141400400104;2019-06-14;1
121017;18141400400104;2019-06-15;1
121017;18141400400104;2019-06-16;1
121017;18141400400104;2019-06-17;1
121017;18141400400104;2019-06-18;1
121017;18141400400104;2019-06-19;1
121017;18141400400104;2019-06-20;1
121017;18141400400104;2019-06-21;1
121017;18141400400104;2019-06-22;1
121017;18141400400104;2019-06-23;1
121017;18141400400104;2019-06-24;1
121017;18141400400104;2019-06-25;1
121017;18141400400104;2019-06-26;1
121017;18141400400104;2019-06-27;1
121017;18141400400106;2019-07-03;1
121017;18141400400106;2019-08-17;1
121017;18141400400106;2019-08-18;1
121017;18141400400106;2019-08-19;1
121017;18141400400106;2019-08-20;1
121017;18141400400106;2019-08-21;1
121017;18141400400106;2019-08-22;1
121017;18141400400106;2019-07-27;1
121017;18141400400106;2019-07-28;1
121017;18141400400106;2019-07-29;1
121017;18141400400106;2019-07-30;1
121017;18141400400106;2019-07-31;1
121017;18141400400106;2019-08-01;1
121017;18141400400106;2019-08-02;1
121017;18141400400106;2019-08-03;1
121017;18141400400106;2019-08-04;1
121017;18141400400106;2019-08-05;1
121017;18141400400106;2019-08-06;1
121017;18141400400106;2019-08-07;1
121017;18141400400106;2019-08-08;1
121017;18141400400106;2019-08-09;1
121017;18141400400106;2019-08-10;1
121017;18141400400106;2019-08-11;1
121017;18141400400106;2019-08-12;1
121017;18141400400106;2019-08-13;1
121017;18141400400106;2019-08-14;1
121017;18141400400106;2019-08-15;1
121017;18141400400106;2019-08-16;1
121017;18141400400106;2019-07-23;1
121017;18141400400106;2019-07-24;1
121017;18141400400106;2019-07-25;1
121017;18141400400106;2019-07-26;1
121017;18141400400106;2019-06-28;1
121017;18141400400106;2019-06-29;1
121017;18141400400106;2019-06-30;1
121017;18141400400106;2019-07-01;1
121017;18141400400106;2019-07-02;1
121017;18141400400106;2019-07-04;1
121017;18141400400106;2019-07-05;1
121017;18141400400106;2019-07-06;1
121017;18141400400106;2019-07-07;1
121017;18141400400106;2019-07-08;1
121017;18141400400106;2019-07-09;1
121017;18141400400106;2019-07-10;1
121017;18141400400106;2019-07-11;1
